type	latitude	longitude	altitude (m)	color	opacity	name	desc	kml_folder
T	14.054510198	120.788502361	536.6					
T	14.054621993	120.788774713	546.8					
T	14.054705561	120.789079730	558.8					
T	14.054893066	120.789967915	542.0					
T	14.054915540	120.790276393	529.2					
T	14.054938014	120.790584871	515.5					
T	14.054870917	120.790928207	502.7					
T	14.054801631	120.791240430	494.7					
T	14.054762956	120.791551141	486.3					
T	14.054663236	120.791864080	478.5					
T	14.054528656	120.792116273	473.7					
T	14.054389785	120.792306604	471.2					
T	14.054283756	120.792526293	468.9					
T	14.054166658	120.792592145	471.2					
T	14.053984551	120.792598709	475.6					
T	14.053802753	120.792605262	479.9					
T	14.053651490	120.792610715	483.4					
T	14.053440080	120.792618336	488.2					
T	14.052988460	120.792634616	491.2					
T	14.052688437	120.792645432	491.8					
T	14.052538741	120.792650829	492.0					
T	14.052329520	120.792658372	494.7					
T	14.052116276	120.792605051	498.9					
T	14.051901237	120.792521439	503.3					
T	14.051711880	120.792376149	508.5					
T	14.051461371	120.792203031	517.5					
T	14.051215836	120.792090903	525.3					
T	14.051029839	120.791976696	530.9					
T	14.050844153	120.791862680	535.8					
T	14.050627177	120.791719828	547.2					
T	14.050437763	120.791545842	558.7					
T	14.050250863	120.791402316	569.1					
T	14.050120579	120.791226356	576.2					
T	14.049961220	120.791051879	584.2					
T	14.049829065	120.790846217	592.7					
T	14.049721823	120.790579232	597.8					
T	14.049587738	120.790343946	602.4					
T	14.049511987	120.790106088	603.0					
T	14.049465365	120.789866911	595.6					
T	14.049450031	120.789656393	583.8					
T	14.049434696	120.789445875	571.9					
T	14.049502267	120.789170570	554.2					
T	14.049688669	120.788918805	538.9					
T	14.049866649	120.788545972	519.8					
T	14.050036183	120.788051718	502.2					
T	14.050237568	120.787584933	494.6					
T	14.050468793	120.787115267	491.5					
T	14.050616649	120.786710690	489.7					
T	14.050746304	120.786458853	496.2					
T	14.050882764	120.786297602	503.7					
T	14.051053399	120.786194819	512.9					
T	14.051235380	120.786243681	520.7					
T	14.051451769	120.786351447	529.1					
T	14.051702756	120.786518335	537.1					
T	14.052116810	120.786858915	551.5					
T	14.052311670	120.787061115	562.5					
T	14.052506859	120.787263658	573.6					
T	14.052702378	120.787466542	571.6					
T	14.052872618	120.787732718	564.7					
T	14.052985130	120.788033341	559.3					
T	14.053074312	120.788427722	557.7					
T	14.053168004	120.788883551	569.1					
T	14.053201456	120.789342739	574.5					
T	14.053239369	120.789863154	564.8					
T	14.053163442	120.790480967	546.9					
T	14.053018533	120.790978407	534.4					
T	14.052901671	120.791443215	525.9					
T	14.052759429	120.791969602	511.8					
T	14.052634040	120.792310994	501.0					
T	14.052474482	120.792592034	493.6					
T	14.052342830	120.792841100	491.3					
T	14.052236754	120.793027927	490.1					
T	14.052158384	120.793183123	489.2					
T	14.051967656	120.793433291	491.4					
T	14.051827858	120.793559614	493.9					
T	14.051620090	120.793566241	497.1					
T	14.051471934	120.793570966	499.5					
T	14.051323984	120.793575685	501.8					
T	14.051081080	120.793492418	507.2					
T	14.050840918	120.793439571	512.6					
T	14.050569725	120.793357612	522.0					
T	14.050269927	120.793276838	532.7					
T	14.050000161	120.793195299	542.8					
T	14.049731068	120.793113963	545.8					
T	14.049460457	120.793002789	550.1					
T	14.049190518	120.792891891	554.7					
T	14.048976906	120.792749208	559.4					
T	14.048703801	120.792578994	565.1					
T	14.048433551	120.792439104	570.0					
T	14.048252305	120.792326119	571.3					
T	14.048097871	120.792182349	571.2					
T	14.048000966	120.792036495	572.2					
T	14.047901968	120.791860930	573.3					
T	14.047774440	120.791686699	572.8					
T	14.047704217	120.791510237	572.9					
T	14.047660437	120.791302834	574.2					
T	14.047515809	120.790890792	573.9					
T	14.047467747	120.790624055	573.8					
T	14.047389010	120.790328986	573.2					
T	14.047367325	120.790031255	573.5					
T	14.047348126	120.789374745	544.4					
T	14.047352782	120.789045650	532.0					
T	14.047388135	120.788744660	525.7					
T	14.047454226	120.788471675	521.4					
T	14.047520370	120.788198465	518.6					
T	14.047623857	120.788042645	517.4					
T	14.047701003	120.787918207	515.9					
T	14.047864189	120.787788491	514.0					
T	14.047972404	120.787691933	512.0					
T	14.048136038	120.787561851	508.5					
T	14.048328741	120.787429775	503.6					
T	14.048853355	120.787065707	480.0					
T	14.049300044	120.786795636	464.5					
T	14.049490609	120.786601826	461.2					
T	14.049744323	120.786464068	463.9					
T	14.049975998	120.786418460	468.0					
T	14.050126833	120.786469186	472.7					
T	14.050437945	120.786691833	482.8					
T	14.050600442	120.786894188	492.1					
T	14.050760958	120.787066538	500.4					
T	14.050896597	120.787301566	509.2					
T	14.051036805	120.787597500	523.2					
T	14.051177170	120.787893765	542.2					
T	14.051258466	120.788193756	558.3					
T	14.051500411	120.789064370	593.7					
T	14.051622642	120.789515420	591.4					
T	14.051681119	120.789908973	581.4					
T	14.051739612	120.790302637	566.4					
T	14.051768395	120.790697763	550.5					
T	14.051788322	120.790971313	541.2					
T	14.051774097	120.791185354	535.0					
T	14.051782952	120.791306915	531.6					
T	14.051800662	120.791550038	524.7					
T	14.051779797	120.791672811	521.2					
T	14.051699537	120.791797939	518.8					
T	14.051591892	120.791954495	517.9					
T	14.051454742	120.792112025	518.9					
T	14.051183223	120.792456720	522.5					
T	14.050958175	120.792616799	526.8					
T	14.050813095	120.792652412	530.4					
T	14.050552899	120.792722429	537.5					
T	14.050408382	120.792757899	541.4					
T	14.050205517	120.792795415	547.1					
T	14.050000852	120.792802736	553.6					
T	14.049706970	120.792783092	555.7					
T	14.049353635	120.792735567	559.1					
T	14.048939251	120.792630371	563.4					
T	14.048528643	120.792555494	565.9					
T	14.047562833	120.792322708	553.6					
T	14.047212217	120.792216961	549.1					
T	14.046950010	120.792137879	546.0					
T	14.046740755	120.791997401	544.3					
T	14.046562328	120.791885673	543.7					
T	14.046386351	120.791803745	543.4					
T	14.046234534	120.791661586	544.0					
T	14.046111075	120.791518419	545.7					
T	14.045961784	120.791406188	546.8					
T	14.045834322	120.791204251	549.9					
T	14.045737204	120.791030795	553.3					
T	14.045607835	120.790799740	556.7					
T	14.045476458	120.790539439	556.1					
T	14.045405453	120.790335670	555.6					
T	14.045302239	120.790074441	554.9					
T	14.045194842	120.789369946	529.2					
T	14.045169085	120.789016307	516.1					
T	14.045136888	120.788574260	501.8					
T	14.045132609	120.788130558	487.4					
T	14.045128327	120.787686735	472.9					
T	14.045220782	120.787029195	459.7					
T	14.045330562	120.786606904	452.3					
T	14.045405966	120.786483184	449.4					
T	14.045507319	120.786327915	445.6					
T	14.045608780	120.786172478	441.7					
T	14.045764414	120.785983383	436.3					
T	14.046006972	120.785817648	436.6					
T	14.046380665	120.785493077	436.1					
T	14.046572376	120.785389739	434.1					
T	14.046816925	120.785222593	430.2					
T	14.046985353	120.785180392	430.8					
T	14.047154057	120.785138122	431.3					
T	14.047320867	120.785065965	430.5					
T	14.047551682	120.785079021	432.4					
T	14.047725671	120.785096300	430.4					
T	14.047877778	120.785205390	432.0					
T	14.048120713	120.785368275	433.5					
T	14.048279910	120.785567594	436.8					
T	14.048528092	120.785791136	442.5					
T	14.048781196	120.786075203	450.0					
T	14.048972486	120.786303686	454.2					
T	14.049168474	120.786592679	457.5					
T	14.049398269	120.786940478	469.8					
T	14.049605935	120.787381120	483.4					
T	14.049690597	120.787739060	494.3					
T	14.049891476	120.788484037	516.8					
T	14.049982889	120.788933105	533.1					
T	14.050072155	120.789352259	553.7					
T	14.050094129	120.789653918	568.5					
T	14.050091231	120.790017343	584.7					
T	14.050088334	120.790380669	582.4					
T	14.050114694	120.790742563	579.2					
T	14.050002921	120.791624405	580.0					
T	14.049950394	120.792109959	571.4					
T	14.049837367	120.792567157	561.2					
T	14.049715733	120.792903409	552.1					
T	14.049558611	120.793150015	545.2					
T	14.049294405	120.793520101	535.0					
T	14.049184994	120.793613856	532.6					
T	14.049042397	120.793648472	531.1					
T	14.048873285	120.793713909	528.7					
T	14.048644605	120.793751126	526.8					
T	14.048387670	120.793789164	524.7					
T	14.048100516	120.793798162	523.0					
T	14.047756970	120.793808928	520.9					
T	14.047386069	120.793820551	519.7					
T	14.047071097	120.793800662	520.6					
T	14.046811542	120.793749385	521.7					
T	14.046491820	120.793640822	525.6					
T	14.046261854	120.793588962	529.1					
T	14.046144906	120.793533511	530.9					
T	14.045997825	120.793449511	533.0					
T	14.045879013	120.793364677	534.5					
T	14.045669792	120.793194315	537.3					
T	14.045547042	120.793050781	539.0					
T	14.045368530	120.792909418	541.8					
T	14.045243966	120.792736791	543.8					
T	14.045119536	120.792564351	545.9					
T	14.045050945	120.792389944	546.9					
T	14.044924580	120.792188429	548.0					
T	14.044815450	120.791839049	548.2					
T	14.044680775	120.791520525	550.5					
T	14.044593175	120.791082408	555.2					
T	14.044407508	120.790443033	558.9					
T	14.044254026	120.789861764	555.5					
T	14.044081619	120.789399860	538.9					
T	14.043987963	120.788875361	520.3					
T	14.043924082	120.788378827	501.9					
T	14.043845439	120.788059854	494.8					
T	14.043821970	120.787737655	488.3					
T	14.043802768	120.787474038	483.1					
T	14.043781432	120.787181130	482.4					
T	14.043815240	120.786884593	483.5					
T	14.043872392	120.786527420	484.2					
T	14.044014612	120.786193551	484.6					
T	14.044212442	120.785855224	481.4					
T	14.044412839	120.785545562	471.4					
T	14.044611527	120.785205800	465.0					
T	14.044857808	120.784743224	461.8					
T	14.045531434	120.783948663	457.9					
T	14.045756348	120.783543622	463.4					
T	14.046125082	120.783155502	455.6					
T	14.046323128	120.782750615	453.4					
T	14.046536770	120.782552963	447.1					
T	14.046726803	120.782416861	437.9					
T	14.046868963	120.782404573	430.1					
T	14.047011318	120.782392267	422.3					
T	14.047219638	120.782494330	411.5					
T	14.047401934	120.782628882	400.5					
T	14.047615357	120.782791120	393.5					
T	14.048052162	120.783236299	394.2					
T	14.048393117	120.783540169	401.0					
T	14.048714914	120.783967355	413.7					
T	14.049002006	120.784307736	423.9					
T	14.049258530	120.784621043	435.5					
T	14.049573948	120.784930769	451.7					
T	14.049825154	120.785155032	463.2					
T	14.050087922	120.785530830	475.5					
T	14.050155357	120.785647573	478.8					
T	14.050195693	120.785796628	481.5					
T	14.050219911	120.786129047	479.7					
T	14.050233121	120.786310367	478.3					
T	14.050214793	120.786463397	476.1					
T	14.050189154	120.786920368	478.3					
T	14.050116627	120.787137329	480.5					
T	14.050080038	120.787442863	486.0					
T	14.050018598	120.787810326	494.6					
T	14.049914112	120.788391931	512.7					
T	14.049841165	120.789001291	539.0					
T	14.049660426	120.789736338	582.2					
T	14.049335740	120.791290425	611.3					
T	14.049243113	120.792017171	590.0					
T	14.049126578	120.792412917	572.2					
T	14.049008020	120.792778140	558.4					
T	14.048872170	120.792903189	553.8					
T	14.048736506	120.793028066	548.9					
T	14.048567857	120.793093934	546.0					
T	14.048372901	120.793190566	541.6					
T	14.048120932	120.793288950	535.3					
T	14.047722260	120.793332279	529.4					
T	14.047408387	120.793342835	526.7					
T	14.047180710	120.793350493	526.4					
T	14.046929488	120.793418440	525.3					
T	14.046589732	120.793429771	526.0					
T	14.046303140	120.793380010	529.7					
T	14.045935177	120.793362779	533.9					
T	14.045392126	120.793233468	541.8					
T	14.045134513	120.793153864	545.8					
T	14.044873248	120.793015680	549.4					
T	14.044725761	120.792903164	551.0					
T	14.044580610	120.792820147	552.4					
T	14.044486779	120.792676517	553.2					
T	14.044363211	120.792504738	554.1					
T	14.044265288	120.792302757	554.6					
T	14.044167444	120.792100939	555.0					
T	14.044122760	120.791867717	555.3					
T	14.044046222	120.791577164	557.0					
T	14.043935755	120.791200173	562.5					
T	14.043787183	120.790678491	569.6					
T	14.043748833	120.790151886	569.4					
T	14.043708351	120.789596028	553.2					
T	14.043682604	120.788863093	522.7					
T	14.043665373	120.788247016	497.1					
T	14.043622743	120.787661752	481.8					
T	14.043694496	120.787127895	479.8					
T	14.043747293	120.786712479	481.4					
T	14.043781092	120.786415816	481.1					
T	14.043993242	120.785900210	481.4					
T	14.044056947	120.785630242	478.7					
T	14.044180351	120.785414737	477.6					
T	14.044271916	120.785142225	472.4					
T	14.044393472	120.784896725	467.8					
T	14.044545131	120.784678193	464.4					
T	14.044697037	120.784459305	463.2					
T	14.044795581	120.784273895	463.7					
T	14.045124112	120.784159156	463.2					
T	14.045479613	120.784012257	457.7					
T	14.045803908	120.783807857	456.5					
T	14.045972931	120.783794320	449.3					
T	14.046087927	120.783814938	443.0					
T	14.046385705	120.784000208	424.0					
T	14.046566494	120.784135389	412.4					
T	14.046723517	120.784332472	409.5					
T	14.047198051	120.784955145	425.2					
T	14.047489794	120.785413526	446.7					
T	14.047760125	120.785964646	462.4					
T	14.048044120	120.786696402	483.1					
T	14.048240192	120.787405187	503.3					
T	14.048343553	120.788030208	521.8					
T	14.048398063	120.788778528	550.2					
T	14.048573951	120.790001507	609.5					
T	14.048679653	120.790657641	616.9					
T	14.048799027	120.791103131	615.5					
T	14.049014042	120.791665316	606.3					
T	14.049135887	120.792141785	585.4					
T	14.049188909	120.792470744	569.3					
T	14.049212950	120.792800837	557.7					
T	14.049232620	120.793070913	548.6					
T	14.049250104	120.793310982	540.6					
T	14.049209605	120.793552926	534.2					
T	14.048899459	120.794073320	519.5					
T	14.048752398	120.794437615	512.9					
T	14.048377102	120.795226270	507.0					
T	14.048144845	120.795590526	508.4					
T	14.047849462	120.795865738	508.3					
T	14.047609825	120.796109226	507.3					
T	14.047423366	120.796291587	508.5					
T	14.047232941	120.796414219	511.0					
T	14.047095294	120.796476240	513.0					
T	14.046927343	120.796509049	515.7					
T	14.046757511	120.796512184	518.4					
T	14.046587956	120.796515314	520.7					
T	14.046301674	120.796461405	523.9					
T	14.046098302	120.796376511	526.3					
T	14.045716422	120.796147696	531.0					
T	14.045423912	120.795976761	534.2					
T	14.045130055	120.795776895	537.0					
T	14.044389279	120.795147755	558.1					
T	14.044112998	120.794773657	566.1					
T	14.043898813	120.794486568	570.5					
T	14.043714634	120.794228404	574.2					
T	14.043610964	120.793938890	574.4					
T	14.043376471	120.793361502	574.4					
T	14.043241461	120.793015396	572.6					
T	14.043133931	120.792668633	571.4					
T	14.042946424	120.791974825	572.8					
T	14.042920977	120.791625351	573.3					
T	14.042884926	120.791130264	577.1					
T	14.042823424	120.790285710	570.9					
T	14.042795853	120.789907119	562.6					
T	14.042766160	120.789499406	545.8					
T	14.042738588	120.789120817	529.9					
T	14.042706463	120.788303784	491.3					
T	14.042661913	120.787692140	460.7					
T	14.042613117	120.787022246	439.1					
T	14.042564318	120.786352354	430.2					
T	14.042628795	120.785732879	435.5					
T	14.042739446	120.784991992	431.3					
T	14.042860906	120.784395852	419.6					
T	14.043049848	120.783587508	411.7					
T	14.043138229	120.783286094	408.7					
T	14.043497403	120.782902356	406.4					
