type	latitude	longitude	altitude (m)	color	opacity	name	desc	kml_folder
T	14.046656361	120.789017501	519.0					
T	14.046884837	120.789017501	523.0					
T	14.047062540	120.789017501	526.2					
T	14.047316401	120.789017501	530.7					
T	14.047468718	120.789017501	533.4					
T	14.047621034	120.789017502	537.9					
T	14.047824122	120.789017502	544.6					
T	14.048001824	120.788991334	549.6					
T	14.048204912	120.788965165	555.0					
T	14.048408000	120.788965166	558.5					
T	14.048814174	120.788938998	554.0					
T	14.048941103	120.788938998	552.9					
T	14.049068032	120.788938999	551.9					
T	14.049220347	120.788938999	549.9					
T	14.049321890	120.788991337	550.1					
T	14.049499590	120.788991337	546.2					
T	14.049677291	120.788991338	542.2					
T	14.050108848	120.789017508	540.2					
T	14.050362705	120.789017509	549.8					
T	14.050591176	120.789017510	558.5					
T	14.050819647	120.788965174	565.2					
T	14.050997347	120.788939006	571.2					
T	14.051149661	120.788939007	577.1					
T	14.051301975	120.788939008	583.0					
T	14.051479675	120.788939009	589.8					
T	14.051606603	120.788939009	594.8					
T	14.051784302	120.788939010	595.1					
T	14.051962002	120.788939012	592.1					
T	14.052139701	120.788939013	589.1					
T	14.052342786	120.788939014	585.7					
T	14.052596642	120.788939016	581.2					
T	14.052799727	120.788939017	577.5					
T	14.053002813	120.788886681	572.4					
T	14.053307441	120.788834345	564.6					
T	14.053510526	120.788808178	561.1					
T	14.053688226	120.788782010	558.2					
T	14.053891312	120.788755843	554.9					
T	14.054018240	120.788703506	551.3					
T	14.054094397	120.788677337	549.3					
T	14.054449797	120.788677340	544.9					
T	14.054602112	120.788651172	541.8					
T	14.054754426	120.788651173	539.9					
T	14.054932127	120.788651175	537.6					
T	14.055109827	120.788625007	536.3					
T	14.055262142	120.788598839	536.3					
T	14.055439843	120.788598841	537.6					
T	14.055642930	120.788598842	539.0					
T	14.055820631	120.788598844	540.2					
T	14.055998332	120.788598846	542.9					
T	14.056302963	120.788598848	547.6					
T	14.056480665	120.788598850	550.3					
T	14.056658367	120.788598852	553.1					
T	14.056963000	120.788598855	548.9					
T	14.057115316	120.788598856	546.7					
T	14.057445336	120.788598860	542.0					
T	14.057597653	120.788598861	542.6					
T	14.057749971	120.788598863	544.9					
T	14.057902288	120.788598865	547.1					
T	14.058156152	120.788598868	550.9					
T	14.058283083	120.788598869	552.8					
T	14.058435401	120.788598871	554.7					
T	14.058536947	120.788598872	555.9					
T	14.058663880	120.788598874	557.4					
T	14.058816199	120.788598875	559.2					
T	14.058943131	120.788598877	560.7					
T	14.059247770	120.788598881	563.7					
T	14.059425476	120.788598883	564.7					
T	14.059704730	120.788598887	566.2					
T	14.059857051	120.788598889	567.1					
T	14.060060145	120.788598891	567.0					
T	14.060161693	120.788598893	565.6					
T	14.060440949	120.788598896	561.7					
T	14.060567884	120.788598898	559.9					
T	14.060770981	120.788598901	557.1					
T	14.060872530	120.788598903	554.1					
T	14.061024852	120.788598905	545.6					
T	14.061202563	120.788598907	535.7					
T	14.061278725	120.788598908	531.5					
T	14.061481823	120.788598911	520.2					
T	14.061608760	120.788598913	513.2					
T	14.061735697	120.788598915	507.6					
T	14.061938796	120.788598918	500.8					
T	14.062065734	120.788598920	496.6					
T	14.062141897	120.788598922	494.0					
T	14.062268836	120.788598924	489.8					
T	14.062370387	120.788625096	486.9					
T	14.062471937	120.788651268	484.2					
T	14.062598876	120.788729782	484.3					
T	14.062700428	120.788782126	484.9					
T	14.062776592	120.788860639	486.6					
T	14.062903532	120.788939154	488.4					
T	14.062979696	120.789017668	490.7					
T	14.062979697	120.789122352	494.1					
T	14.062878146	120.789227033	493.1					
T	14.062751207	120.789227030	493.0					
T	14.062649655	120.789253199	491.9					
T	14.062548104	120.789279367	490.7					
T	14.062446553	120.789305535	490.6					
T	14.062319615	120.789305532	493.0					
T	14.062167289	120.789305529	495.7					
T	14.061862638	120.789305522	501.3					
T	14.061684926	120.789305518	504.5					
T	14.061481826	120.789253173	511.1					
T	14.061329502	120.789253170	514.0					
T	14.061202566	120.789253167	516.4					
T	14.061024855	120.789226993	521.4					
T	14.060847145	120.789174649	528.2					
T	14.060644048	120.789122305	534.5					
T	14.060440951	120.789069960	540.4					
T	14.060136307	120.788939104	551.3					
T	14.059983986	120.788886761	555.6					
T	14.059882438	120.788808250	558.1					
T	14.059755504	120.788729737	560.6					
T	14.059577797	120.788651225	563.1					
T	14.059425476	120.788572713	566.0					
T	14.059247770	120.788494201	569.0					
T	14.059044677	120.788389519	571.6					
T	14.058866971	120.788337178	570.0					
T	14.058663879	120.788284836	563.1					
T	14.058460787	120.788206325	553.9					
T	14.058283083	120.788101645	543.2					
T	14.058105378	120.788023134	534.2					
T	14.057902287	120.787944624	524.6					
T	14.057775356	120.787866115	516.8					
T	14.057597652	120.787787605	507.7					
T	14.057496108	120.787709096	500.7					
T	14.057369177	120.787630587	500.1					
T	14.057242246	120.787604417	502.8					
T	14.057115315	120.787552078	504.5					
T	14.056836068	120.787473569	510.8					
T	14.056683752	120.787447399	515.1					
T	14.056379120	120.787342721	507.3					
T	14.056201419	120.787290382	503.0					
T	14.055972945	120.787159536	495.3					
T	14.055668314	120.787054859	490.9					
T	14.055389070	120.786950183	490.2					
T	14.055236755	120.786897845	490.7					
T	14.055135212	120.786871676	491.4					
T	14.055008283	120.786819338	492.4					
T	14.054855968	120.786793169	498.0					
T	14.054703654	120.786767001	504.1					
T	14.054576725	120.786740832	509.4					
T	14.054297482	120.786609988	522.3					
T	14.054170553	120.786531482	528.3					
T	14.053967468	120.786400638	533.1					
T	14.053891310	120.786374469	534.5					
T	14.053789768	120.786348301	536.3					
T	14.053535911	120.786217458	538.7					
T	14.053231282	120.786060447	538.8					
T	14.052977426	120.785929604	538.5					
T	14.052901268	120.785851099	537.6					
T	14.052748954	120.785746425	537.7					
T	14.052495097	120.785589414	540.0					
T	14.052368168	120.785537078	540.4					
T	14.052165083	120.785458573	541.2					
T	14.052063540	120.785432406	541.8					
T	14.051936612	120.785380069	542.3					
T	14.051631983	120.785249229	541.7					
T	14.051454283	120.785144556	531.6					
T	14.051022726	120.785039885	507.7					
T	14.050819640	120.784961381	496.3					
T	14.050184997	120.784778208	472.4					
T	14.049905753	120.784699705	461.1					
T	14.049677281	120.784647370	451.7					
T	14.049474193	120.784568867	442.9					
T	14.049093405	120.784490365	428.5					
T	14.048890317	120.784385693	422.3					
T	14.048661843	120.784307190	415.8					
T	14.048331825	120.784202519	406.5					
T	14.048001807	120.784124017	404.3					
T	14.047798717	120.784045513	402.6					
T	14.047621014	120.784019347	401.5					
T	14.047443311	120.783967011	401.1					
T	14.047113289	120.783836172	405.5					
T	14.046935585	120.783810005	408.8					
T	14.046732494	120.783757670	413.5					
T	14.046554789	120.783705335	421.6					
T	14.046453244	120.783705335	426.8					
T	14.046300926	120.783705337	434.6					
T	14.046199380	120.783653001	441.0					
T	14.046072447	120.783626833	448.2					
T	14.045970902	120.783626834	453.5					
T	14.045843970	120.783626835	460.1					
T	14.045691651	120.783626836	462.1					
T	14.045564718	120.783600669	463.9					
T	14.045463172	120.783600669	464.9					
T	14.045234693	120.783600671	467.1					
T	14.045082373	120.783600672	468.6					
T	14.044930053	120.783600673	467.4					
T	14.044853894	120.783600673	465.1					
T	14.044650800	120.783600674	459.2					
T	14.044523865	120.783600675	455.5					
T	14.044371545	120.783600676	451.1					
T	14.044219225	120.783653013	447.7					
T	14.044117678	120.783679182	445.5					
T	14.044016130	120.783679182	442.6					
T	14.043762262	120.783731520	436.5					
T	14.043609941	120.783783858	433.2					
T	14.043483007	120.783862363	431.2					
T	14.043330688	120.783967037	428.8					
T	14.043229140	120.784019374	425.9					
T	14.043152980	120.784097879	424.4					
T	14.043076820	120.784176384	422.8					
T	14.042949884	120.784202553	418.2					
T	14.042899112	120.784281058	418.2					
T	14.042772177	120.784359564	415.3					
T	14.042696017	120.784438069	414.5					
T	14.042619856	120.784516574	413.9					
T	14.042543696	120.784621247	414.2					
T	14.042442148	120.784699752	412.2					
T	14.042442149	120.784778257	414.6					
T	14.042340603	120.784935267	414.3					
T	14.042315218	120.785092277	415.9					
T	14.042340607	120.785196950	418.2					
T	14.042416770	120.785275454	422.3					
T	14.042492934	120.785353959	426.2					
T	14.042670647	120.785458631	434.4					
T	14.042746810	120.785484799	437.9					
T	14.042848360	120.785510967	442.6					
T	14.042949909	120.785537135	447.5					
T	14.043127620	120.785563302	455.8					
T	14.043406878	120.785563301	466.2					
T	14.043533814	120.785563301	468.5					
T	14.043584588	120.785563301	469.4					
T	14.043813071	120.785563300	473.4					
T	14.043940006	120.785563299	475.7					
T	14.044016167	120.785563299	477.1					
T	14.044143100	120.785484794	478.4					
T	14.044168487	120.785458625	478.4					
T	14.044270034	120.785432457	475.1					
T	14.044396968	120.785432456	471.3					
T	14.044574674	120.785380119	466.0					
T	14.044676221	120.785380118	463.1					
T	14.044803155	120.785380118	459.5					
T	14.044930088	120.785380117	455.9					
T	14.045133181	120.785380116	450.3					
T	14.045234727	120.785380116	447.6					
T	14.045361660	120.785380115	444.1					
T	14.045513978	120.785380114	440.0					
T	14.045640911	120.785380114	436.6					
T	14.045945547	120.785380112	431.7					
T	14.046275570	120.785380110	432.8					
T	14.046478660	120.785380109	433.5					
T	14.046681750	120.785380108	434.3					
T	14.046808680	120.785353939	435.1					
T	14.046935611	120.785327770	435.8					
T	14.047087927	120.785327769	437.8					
T	14.047214858	120.785327768	439.5					
T	14.047392560	120.785327767	441.9					
T	14.047621035	120.785327766	441.2					
T	14.048001824	120.785249258	431.5					
T	14.048179525	120.785249257	428.4					
T	14.048560313	120.785196917	428.0					
T	14.048763400	120.785196916	431.4					
T	14.048991872	120.785196914	435.2					
T	14.049194958	120.785170744	439.1					
T	14.049271114	120.785092238	441.6					
T	14.049474199	120.785013731	448.9					
T	14.049981913	120.784935221	467.4					
T	14.050337311	120.784856712	478.7					
T	14.050743481	120.784778202	492.2					
T	14.051149649	120.784595017	510.2					
T	14.051555819	120.784542675	530.3					
T	14.051809675	120.784542672	534.9					
T	14.051911217	120.784542671	534.1					
T	14.052012760	120.784568838	533.6					
T	14.052139689	120.784595005	533.0					
T	14.052266617	120.784621172	532.3					
T	14.052418931	120.784673508	531.7					
T	14.052571245	120.784673506	528.2					
T	14.052698173	120.784673505	523.1					
T	14.053002799	120.784516488	507.5					
T	14.053129727	120.784490317	501.4					
T	14.053307426	120.784490314	493.7					
T	14.053408969	120.784490313	493.1					
T	14.053561283	120.784542649	495.6					
T	14.053662826	120.784542647	496.4					
T	14.053738983	120.784568815	497.7					
T	14.053992841	120.784621149	501.3					
T	14.054068998	120.784621148	501.9					
T	14.054322855	120.784673483	504.8					
T	14.054475170	120.784725819	506.3					
T	14.054602099	120.784751986	506.9					
T	14.054729028	120.784804322	507.6					
T	14.054830571	120.784830490	507.7					
T	14.054906729	120.784830489	507.4					
T	14.055059044	120.784882825	505.2					
T	14.055287516	120.784961329	496.1					
T	14.055693691	120.785170678	474.7					
T	14.055795235	120.785196846	469.9					
T	14.055922165	120.785249183	464.4					
T	14.056226797	120.785380025	454.2					
T	14.056328340	120.785380024	451.7					
T	14.056429884	120.785380023	449.2					
T	14.056556814	120.785432360	446.1					
T	14.056962992	120.785589372	438.1					
T	14.057115308	120.785641709	436.0					
T	14.057267625	120.785667877	433.8					
T	14.057394556	120.785694045	432.3					
T	14.057521487	120.785746383	432.3					
T	14.057699190	120.785798720	434.9					
T	14.057826122	120.785877228	438.0					
T	14.058029212	120.785955735	441.6					
T	14.058156144	120.785981903	443.2					
T	14.058410008	120.786112750	451.5					
T	14.058613099	120.786165088	460.7					
T	14.058816191	120.786243595	470.7					
T	14.058968510	120.786348274	479.6					
T	14.059349310	120.786505291	501.4					
T	14.059476243	120.786557630	510.0					
T	14.059577790	120.786609969	517.5					
T	14.059679337	120.786636139	524.1					
T	14.059857045	120.786688478	536.0					
T	14.059958591	120.786740818	543.7					
T	14.060085526	120.786766988	545.2					
T	14.060212460	120.786793158	543.6					
T	14.060415556	120.786871668	542.2					
T	14.060567878	120.786950178	541.5					
T	14.060770975	120.787002518	538.5					
T	14.060923297	120.787028688	533.8					
T	14.060999459	120.787081029	531.9					
T	14.061075620	120.787081029	528.4					
T	14.061304106	120.787185710	520.5					
T	14.061405655	120.787238051	517.0					
T	14.061507204	120.787290392	513.4					
T	14.061557979	120.787368903	512.6					
T	14.061659529	120.787447415	509.3					
T	14.061710304	120.787499756	507.9					
T	14.061837243	120.787656779	501.9					
T	14.061989568	120.787813803	495.1					
T	14.062141894	120.787944657	488.8					
T	14.062218057	120.788075511	486.0					
T	14.062370385	120.788389560	482.2					
T	14.062446549	120.788546585	482.7					
T	14.062497325	120.788755951	485.7					
T	14.062497326	120.788912976	489.3					
T	14.062471939	120.788939146	490.5					
T	14.062345001	120.789017655	495.3					
T	14.062116512	120.789096163	501.8					
T	14.061938800	120.789200842	504.8					
T	14.061811863	120.789227009	506.1					
T	14.061634151	120.789279347	506.8					
T	14.061481826	120.789331685	506.8					
T	14.061177179	120.789331678	512.2					
T	14.061024855	120.789331675	514.9					
T	14.060644048	120.789357837	520.3					
T	14.060466339	120.789436344	518.8					
T	14.060136309	120.789541018	519.2					
T	14.059933214	120.789541014	521.7					
T	14.059653959	120.789619518	516.6					
T	14.059552412	120.789671856	513.8					
T	14.059323932	120.789698021	512.4					
T	14.059146226	120.789750358	510.4					
T	14.059044679	120.789750356	511.2					
T	14.058917746	120.789750353	512.3					
T	14.058765427	120.789750350	513.7					
T	14.058613108	120.789750346	515.0					
T	14.058460789	120.789750343	516.3					
T	14.058257698	120.789828849	514.0					
T	14.058105379	120.789855015	513.3					
T	14.057953062	120.789907352	511.2					
T	14.057800743	120.789933518	510.4					
T	14.057673812	120.789933516	510.7					
T	14.057470722	120.789933512	511.4					
T	14.057369177	120.789933510	512.1					
T	14.057242246	120.789933507	512.9					
T	14.057064543	120.789907334	515.5					
T	14.056912226	120.789907331	516.5					
T	14.056734524	120.789854988	520.7					
T	14.056607593	120.789854986	521.2					
T	14.056353733	120.789776473	525.5					
T	14.056226803	120.789776471	525.4					
T	14.056099873	120.789776469	525.4					
T	14.055947558	120.789776466	525.3					
T	14.055846014	120.789750295	526.6					
T	14.055719085	120.789724124	530.5					
T	14.055414454	120.789645611	540.3					
T	14.055312911	120.789619440	543.2					
T	14.055059053	120.789593268	548.7					
T	14.054932124	120.789567096	550.9					
T	14.054729037	120.789540925	553.0					
T	14.054602109	120.789514754	554.7					
T	14.054475180	120.789488583	556.4					
T	14.054221323	120.789462411	559.3					
T	14.054069008	120.789462409	561.1					
T	14.053713609	120.789410067	567.0					
T	14.053561295	120.789410065	568.8					
T	14.053408981	120.789410063	570.7					
T	14.053231281	120.789410062	572.9					
T	14.052850496	120.789357720	578.6					
